Edge Name,KO_pval,KO_median,wk3_pval,wk3_median,wk6_pval,wk6_median,meta_r,meta_p,meta_fdr
Ubxn4_M3<==>Rps2_T3,0.1835284462694483,0.5238095238095238,0.1,0.8999999999999999,0.2000000000000001,0.6999999999999998,0.7700370861695829,0.003961453759290178,0.0045246015976206444
Ubxn4_M4<==>Ighv8-11_B2,0.1806487262216459,0.5264455075109111,0.1383600163540013,0.8616399836459986,0.2254033307585165,-0.5163977794943222,0.4394317306785372,0.10013428139084678,0.10306477112785113
Cxcr4_M1<==>Dnase1l3_M1,0.1948760002698574,-0.5119047619047619,0.2000000000000001,-0.6999999999999998,0.1,-0.8999999999999999,-0.80278765093086,0.0026666879445251023,0.003102812939197747
Mapkapk2_M1<==>Cybb_M1,0.0149026676862301,0.8095238095238095,0.1,0.7999999999999998,0.2000000000000001,0.7999999999999998,1.1159910383621268,2.971284012186229e-05,5.965856990862941e-05
Nucks1_B1<==>Calm1_T6,0.0855588910126731,0.6428571428571429,0.1,0.8999999999999999,0.2000000000000001,-0.7999999999999998,0.46541824849213104,0.08160724774410992,0.08455581422736014
Snrpe_B1<==>Paip2_T2,0.0952587302298901,0.6309523809523809,0.0,1.0,0.2000000000000001,0.7999999999999998,inf,0.0,0.0
Snrpe_B2<==>Nfe2l2_M4,0.1835284462694483,0.5238095238095238,0.0,1.0,0.2000000000000001,0.7999999999999998,inf,0.0,0.0
Snrpe_B2<==>Srsf2_B5,0.134139820776194,0.5833333333333334,0.1,0.8999999999999999,0.2000000000000001,0.7999999999999998,0.8748414746761641,0.0010627812726799262,0.0014523638506417813
Chil1_M0<==>Eef2_B1,0.1181416750983802,0.5970256130973624,0.2000000000000001,0.7999999999999998,0.1,0.8999999999999999,0.9150354548064701,0.0006176360099660978,0.0009593946021473385
Cacna1s_B3<==>Hspa5_B3,0.1017330374542646,0.6190476190476191,0.2000000000000001,-0.7999999999999998,0.0,1.0,inf,0.0,0.0
Cacna1s_B3<==>Dennd5b_B3,0.1292448816497496,-0.5833333333333333,0.0,-1.0,0.2000000000000001,-0.7999999999999998,-inf,0.0,0.0
Cacna1s_B3<==>Junb_B1,0.0244100332032985,0.7738095238095237,0.2000000000000001,-0.7999999999999998,0.1,0.8999999999999999,0.820515490137073,0.002139958194902837,0.00256332738710252
Cacna1s_B3<==>Ell2_M3,0.1017330374542646,0.6190476190476191,0.0,1.0,0.2000000000000001,0.7999999999999998,inf,0.0,0.0
Cacna1s_B3<==>Samsn1_T5,0.1608403538502108,0.5476190476190477,0.1,0.8999999999999999,0.2000000000000001,0.7999999999999998,0.8410745109608679,0.001649478215784048,0.0020566069526564987
Cacna1s_B3<==>H2-Ab1_B1,0.0280049391530718,0.7619047619047619,0.2000000000000001,0.7999999999999998,0.1,0.8999999999999999,1.1157530747879596,2.9829284954314704e-05,5.965856990862941e-05
Ptprc_M4<==>Ywhab_M0,0.1835284462694483,0.4642857142857143,0.2000000000000001,-0.7999999999999998,0.0,1.0,inf,0.0,0.0
Ptprc_T2<==>H2-Aa_M1,0.1494927998498016,0.5595238095238095,0.2000000000000001,0.7999999999999998,0.1,0.8999999999999999,0.8787957423994321,0.0010084716748257054,0.0014028292551306828
Rgs1_M5<==>H2-Aa_B1,0.1494927998498016,0.5595238095238095,0.1,0.8999999999999999,0.2000000000000001,0.7999999999999998,0.8521095137626385,0.0014311105428832453,0.0018448063982948611
Rgs1_T5<==>Cd14_M0,0.1827207505397149,-0.5238095238095238,0.0,-1.0,0.2000000000000001,-0.7999999999999998,-inf,0.0,0.0
Ptgs2_M0<==>Il1b_M0,0.0065300172547153,0.8571428571428571,0.0,1.0,0.0,1.0,inf,0.0,0.0
Tpr_B5<==>Ptp4a2_T3,0.1106314217965286,0.6071428571428572,0.0,1.0,0.3000000000000001,-0.6999999999999998,inf,0.0,0.0
Tpr_T2<==>Cytip_B3,0.1608403538502108,0.5476190476190477,0.1,0.8999999999999999,0.2000000000000001,0.7999999999999998,0.8410745109608679,0.001649478215784048,0.0020566069526564987
Ier5_M3<==>Atp5g1_M0,0.1422268939969897,0.5714285714285714,0.0,1.0,0.2000000000000001,-0.5999999999999999,inf,0.0,0.0
Cacybp_M4<==>Scand1_M0,0.1106314217965286,0.6071428571428572,0.2000000000000001,0.7999999999999998,0.1,0.8999999999999999,0.9252382516042607,0.0005363275093490982,0.0008443534437725669
Gas5_B3<==>Gimap4_M5,0.1964805885944973,-0.5119047619047619,0.2000000000000001,-0.7999999999999998,0.1,-0.8999999999999999,-0.835832188212868,0.0017636119501206113,0.002162745180937381
Gas5_T3<==>Supt4a_B3,0.1511252783392538,0.5595238095238095,0.0,1.0,0.3000000000000001,0.6999999999999998,inf,0.0,0.0
Prdx6_B1<==>Npm1_B3,0.1608403538502108,0.5476190476190477,0.2000000000000001,0.7999999999999998,0.1,0.8999999999999999,0.8677607395976615,0.0011668438633131249,0.0015726659155572413
Prrc2c_T2<==>Zc3h15_T2,0.1511252783392538,0.5595238095238095,0.2000000000000001,0.7999999999999998,0.1,0.8999999999999999,0.8787957423994321,0.0010084716748257054,0.0014028292551306828
Prrc2c_T2<==>Gm42418_T6,0.1996823622987958,-0.5119047619047619,0.2000000000000001,-0.7999999999999998,0.1,-0.8999999999999999,-0.835832188212868,0.0017636119501206113,0.002162745180937381
Dpt_O7<==>Slit3_O7,0.1122594240866899,0.6071428571428572,0.2000000000000001,0.7999999999999998,0.1256583509747431,0.8743416490252568,0.8993104358634045,0.0007656820429165173,0.00113096469329766
Dpt_O7<==>mt-Nd2_B1,0.0709876543209876,0.6666666666666666,0.1,0.8999999999999999,0.2000000000000001,-0.7999999999999998,0.4922194799368259,0.06551660700324566,0.06845457144285308
Uap1_O7<==>Ugdh_O7,0.0233641505881588,0.7857142857142858,0.0,1.0,0.2000000000000001,0.7999999999999998,inf,0.0,0.0
Atf6_B3<==>Cd47_B3,0.1049738057408471,0.6190476190476191,0.2000000000000001,0.7999999999999998,0.1,0.8999999999999999,0.9375013192356674,0.0004518137561682282,0.0007285301397037866
Fcgr2b_M0<==>Rpl34_M4,0.1835284462694483,-0.5238095238095238,0.1,-0.8999999999999999,0.2000000000000001,0.7999999999999998,-0.34877005409197676,0.1919003224209801,0.19345711248929526
Fcgr3_M1<==>Metrnl_O7,0.0982892017958787,0.6428571428571429,0.1,0.8999999999999999,0.2000000000000001,-0.7999999999999998,0.46541824849213104,0.08160724774410992,0.08455581422736014
Fcer1g_M0<==>Sumo2_M0,0.0936459642334688,0.6309523809523809,0.0,1.0,0.2000000000000001,0.7999999999999998,inf,0.0,0.0
Fcer1g_M0<==>Kif2a_T5,0.1203464973074856,0.5952380952380952,0.1,0.8999999999999999,0.2000000000000001,-0.7999999999999998,0.41573277515489193,0.11981998845900649,0.12291934974550804
Tagln2_M1<==>Atp6v1f_M3,0.1608403538502108,0.5476190476190477,0.1,0.8999999999999999,0.2000000000000001,-0.3999999999999999,0.5148756783476443,0.054043420747059014,0.05678519519307666
Ifi205_M4<==>Psmd8_M0,0.1203464973074856,-0.5952380952380952,0.0,-1.0,0.2000000000000001,-0.7999999999999998,-inf,0.0,0.0
H3f3a_B0<==>Psma1_T5,0.0936459642334688,-0.6071428571428572,0.2000000000000001,-0.5999999999999999,0.1,-0.3999999999999999,-0.6426209734338905,0.016196045729502714,0.017800371014028926
H3f3a_B2<==>Chchd2_B5,0.041540496668514,0.7261904761904763,0.2000000000000001,-0.7999999999999998,0.1,0.8999999999999999,0.7503579829017752,0.004991489424419107,0.00565945029630001
H3f3a_B3<==>Sec61b_B3,0.1948760002698574,0.5119047619047619,0.1,0.8999999999999999,0.2000000000000001,0.7999999999999998,0.8091459595760744,0.002465474062800356,0.0028776729198872033
H3f3a_B3<==>Nme2_B3,0.0587579433025774,0.6904761904761905,0.1,0.8999999999999999,0.2000000000000001,0.7999999999999998,0.9914330845199837,0.00020758455709473555,0.0003636631714516796
H3f3a_B3<==>Ighv5-12_B2,0.1877748676969904,0.5319061074502315,0.2964738993624204,-0.4743416490252569,0.0513167019494862,0.9486832980505138,0.6970871604893615,0.009100345073871962,0.01016359689496545
Lpgat1_M7<==>Coro1a_M3,0.1600256425388966,-0.5476190476190477,0.1,-0.8999999999999999,0.2000000000000001,0.7999999999999998,-0.3702406729602498,0.16595655146707788,0.1679386601165218
Lpgat1_M7<==>Dbnl_M4,0.0660435616484202,-0.6785714285714286,0.0,-1.0,0.0,-1.0,-inf,0.0,0.0
Atp5c1_M0<==>Hspa5_O10,0.1454629264073353,-0.5833333333333333,0.1,-0.8999999999999999,0.2000000000000001,-0.7999999999999998,-0.8748414746761638,0.0010627812726799301,0.0014523638506417813
