gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infTLSwk3_median,median_IL10_KOTLS_median
Bivm,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ercc5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gulp1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Col3a1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Col5a2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Wdr75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slc40a1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dnah7b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slc39a10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4933411E06Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmeff2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cavin2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nabp1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm17767,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Myo1b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Stat4,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Stat1,9.016783792651294e-05,0.00017629733673136413,0.0005866867131432236,-29.656020848417477,-29.38233920735761,-29.191886339943593,0.6997863124020576,0.0
Gls,0.06044962413826553,0.2740127914304309,0.8281984031708644,-28.082592242606022,-27.007748035841658,0.0,0.134940486289932,0.0
Nab1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nemp2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mfsd6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm29670,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Inpp1,0.08856750257537103,0.2615722360139493,0.8822739356449067,0.0,0.0,0.0,0.0,0.0
Hibch,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1700019D03Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pms1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ormdl1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Osgepl1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Asnsd1,0.2615722360139493,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Stk17b,0.0007335473709934008,0.016440350594026817,0.1892992055774022,-28.220614821826338,-27.761196473458675,-25.788998594762532,0.22748507015484276,0.0
Hecw2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gtf3c3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pgap1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ankrd44,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sf3b1,0.13444510597761375,0.6784313725490196,1.0,-0.08801481852843561,0.034101156017814035,0.18962915718197004,0.6068952882735434,0.624223782964789
Coq10b,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Hspd1,0.08856750257537103,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Hspe1,0.038707628800508063,0.35435849843651357,0.9699293482575216,-0.006231788385142217,0.22442928823657982,0.40709679487478956,0.4023861211794401,0.46919063955088713
Mob4,0.05152267104086043,0.5098433838583576,0.9638969075506822,-27.82639736690309,0.0,0.0,0.0,0.0
Rftn2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm10561,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mars2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Plcl1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Satb2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9130024F11Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1700066M21Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tyw5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Maip1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Spats2l,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Kctd18,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sgo2a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Aox1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Bzw1,0.00409621338413908,0.08951242260077596,0.5713582599031516,0.055432270048499224,0.19094070219063314,0.3780614589048991,0.38881014833482674,0.4414158238806815
Clk1,0.020131777407319206,0.13493688973565135,0.6784313725490196,-0.03490388211305891,0.14937164875220177,0.40019123413038943,0.5295959604906517,0.5819713736291522
Ppil3,0.2615722360139493,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Nif3l1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Orc2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm15834,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fam126b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ndufb3,0.1528728780095813,0.6784313725490196,1.0,-0.17068582112367042,0.0405243196818987,0.22698363174359618,0.41443810982634954,0.4268453625205065
Cflar,0.15137566002461356,0.4198490637342591,0.8685181258352878,0.0,0.0,0.0,0.0,0.0
Casp8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Trak2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Stradb,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmem237,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
G730003C15Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Als2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fzd7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sumo1,0.21687102437676764,0.7280611426419807,1.0,-0.13563962196619583,0.04078058074756171,0.23535497354136664,0.365709667748489,0.375543858339451
Nop58,0.08856750257537103,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Bmpr2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fam117b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ica1l,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Wdr12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Carf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nbeal1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cyp20a1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Abi2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Raph1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cd28,1.5876796062554575e-05,0.000246293970482502,0.0017519219857639542,0.9488255052693737,1.174159783831943,2.3197273403346688,0.30034509307683427,0.6774276866579143
Ctla4,0.029867793297539916,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Icos,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pard3b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nrp2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ino80d,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ino80dos,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm20342,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ndufs1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Eef1b2,0.0021592442645074223,0.015860919266492024,0.11526553941414623,-0.15049779387598775,-0.09515228563717237,-0.041653617017032414,1.72428031032167,1.6129305836127488
Zdbf2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Adam23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fastkd2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Klf7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Creb1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mettl21a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2810408I11Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ccnyl1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fzd5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Plekhm3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Idh1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pikfyve,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Map2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rpe,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Kansl1l,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Acadl,0.009501095540355024,0.08856750257537103,0.8822739356449067,-26.91319347974359,0.0,0.0,0.0,0.0
Lancl1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ikzf2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm28112,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Bard1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Atic,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fn1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mreg,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Pecr,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tmem169,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Xrcc5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Smarcal1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rpl37a,0.04734460585853775,0.2702706993728666,0.8506311026434865,-0.07801990808726793,-0.03818559782963832,0.002206718918336242,2.5961807327190227,2.52825725635551
Igfbp5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tns1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cxcr2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Arpc2,0.00298483765976026,0.05737874097007224,0.3837421608319441,0.05335702716668021,0.1686662760554738,0.2900492112064422,0.713489998189943,0.799969613774584
Aamp,0.0007335473709934008,0.009501095540355024,0.1230602081438479,-27.937426573464503,-26.146891944835062,0.0,0.0743017021449225,0.0
Pnkd,0.029867793297539916,0.2615722360139493,1.0,0.0,0.0,0.0,0.0,0.0
Tmbim1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm29358,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Catip,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slc11a1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ctdsp1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Vil1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Usp37,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cnot9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Plcd4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zfp142,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Bcs1l,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rnf25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Stk36,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ttll4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cyp27a1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Wnt6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Wnt10a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ihh,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nhej1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cnppd1,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Retreg2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Zfand2b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Abcb6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Atg9a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ankzf1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Glb1l,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Stk16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Tuba4a,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dnajb2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ptprn,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dnpep,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Des,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Speg,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Gmppa,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Chpf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Obsl1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Stk11ip,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Slc4a3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Epha4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sgpp2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Farsb,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Acsl3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Utp14b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Kcne4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Ap1s3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Wdfy1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Mrpl44,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Serpine2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Fam124b,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Cul3,0.2615722360139493,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dock10,0.08856750257537103,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Irs1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Rhbdd1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
C430014B12Rik,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
